"Species","spawningMode","FemaleMass_g","FemaleSize_mm","Fecundity_nOfEggs_per_female","sizeType","eggSize_mm","typeOfWork_eggSize","timeToEggMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnEggSize","lnFecundity","absLatitude"
"Merluccius merluccius","pelagic",NA,571.018,91977,"TL",0.9709582,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.34742073280188,-0.0294718600211288,11.429293824776,43.448055
"Merluccius merluccius","pelagic",NA,565.795,158166,"TL",0.9626551,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.33823182178353,-0.0380600829451705,11.971400393392,43.448055
"Merluccius merluccius","pelagic",NA,561.522,172779,"TL",0.9649069,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.33065095417676,-0.0357236589812636,12.0597686001892,43.448055
"Merluccius merluccius","pelagic",NA,561.048,172779,"TL",0.9543531,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.32980646335985,-0.046721550227339,12.0597686001892,43.448055
"Merluccius merluccius","pelagic",NA,571.492,91977,"TL",0.929502,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.34825048488667,-0.0731063201284938,11.429293824776,43.448055
"Merluccius merluccius","pelagic",NA,576.715,110888,"TL",0.8971016,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.35734821034033,-0.108586156893799,11.6162759618932,43.448055
"Merluccius merluccius","pelagic",NA,580.987,159885,"TL",0.8692216,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.36472838138644,-0.140157180471446,11.9822100857913,43.448055
"Merluccius merluccius","pelagic",NA,568.643,235530,"TL",0.8307519,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.34325282069801,-0.18542408466007,12.3695935728604,43.448055
"Merluccius merluccius","pelagic",NA,535.886,77364,"TL",0.8291715,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.28392145188264,-0.18732826948876,11.2562768350986,43.448055
"Merluccius merluccius","pelagic",NA,545.381,137536,"TL",0.8970318,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30148463298766,-0.108663966046714,11.8316409800022,43.448055
"Merluccius merluccius","pelagic",NA,538.734,275931,"TL",0.9022934,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.28922194260108,-0.102815534648798,12.5279061134441,43.448055
"Merluccius merluccius","pelagic",NA,546.33,117765,"TL",0.9286922,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30322318877584,-0.073977919072529,11.6764463923005,43.448055
"Merluccius merluccius","pelagic",NA,541.108,256160,"TL",0.9550625,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29361888923723,-0.045978495616661,12.4535575282305,43.448055
"Merluccius merluccius","pelagic",NA,550.603,89398,"TL",0.9709127,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.31101404129519,-0.0295187220447663,11.4008535895467,43.448055
"Merluccius merluccius","pelagic",NA,551.078,115186,"TL",0.9844817,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.31187635993268,-0.0156399691915128,11.6543034920811,43.448055
"Merluccius merluccius","pelagic",NA,545.856,121203,"TL",0.9920077,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30235520469664,-0.00802440963061493,11.7052221047863,43.448055
"Merluccius merluccius","pelagic",NA,546.33,117765,"TL",1.0070842,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.30322318877584,0.00705922493803145,11.6764463923005,43.448055
"Merluccius merluccius","pelagic",NA,535.886,77364,"TL",1.0115835,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.28392145188264,0.01151692488587,11.2562768350986,43.448055
"Merluccius merluccius","pelagic",NA,540.158,202865,"TL",1.0025478,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29186168935405,0.00254455985989917,12.2202960121664,43.448055
"Merluccius merluccius","pelagic",NA,531.138,172779,"TL",0.991975,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.27502187448281,-0.00805737362773342,12.0597686001892,43.448055
"Merluccius merluccius","pelagic",NA,521.168,234670,"TL",0.9934603,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25607244658916,-0.00656117752697611,12.3659355509166,43.448055
"Merluccius merluccius","pelagic",NA,521.643,234670,"TL",0.9791397,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25698344586487,-0.0210809500026088,12.3659355509166,43.448055
"Merluccius merluccius","pelagic",NA,521.168,234670,"TL",0.9851688,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25607244658916,-0.0149422819339293,12.3659355509166,43.448055
"Merluccius merluccius","pelagic",NA,525.441,210602,"TL",0.9648266,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.26423790998907,-0.0358068829083461,12.2577253753131,43.448055
"Merluccius merluccius","pelagic",NA,531.613,140115,"TL",0.9784082,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.27591578101713,-0.0218283136140417,11.8502187929751,43.448055
"Merluccius merluccius","pelagic",NA,543.007,212321,"TL",0.9754184,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29712221119523,-0.0248887718283369,12.2658545594268,43.448055
"Merluccius merluccius","pelagic",NA,541.583,301719,"TL",0.9852143,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.29449633262685,-0.0148960980217672,12.6172513996309,43.448055
"Merluccius merluccius","pelagic",NA,534.936,191690,"TL",0.9791693,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.282147113572,-0.0210507198397465,12.1636347628322,43.448055
"Merluccius merluccius","pelagic",NA,505.027,193410,"TL",0.9504595,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22461189319267,-0.0508097271145263,12.1725675669728,43.448055
"Merluccius merluccius","pelagic",NA,505.976,171060,"TL",0.9572456,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22648923733255,-0.0436952851356888,12.0497696511348,43.448055
"Merluccius merluccius","pelagic",NA,505.501,95416,"TL",0.9662897,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22555001669794,-0.0342915932492486,11.4660015582585,43.448055
"Merluccius merluccius","pelagic",NA,509.299,211461,"TL",0.9776047,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23303527040935,-0.0226498828840554,12.2617958633021,43.448055
"Merluccius merluccius","pelagic",NA,505.501,95416,"TL",0.9828726,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22555001669794,-0.0172757704895389,11.4660015582585,43.448055
"Merluccius merluccius","pelagic",NA,505.027,193410,"TL",0.9791027,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22461189319267,-0.0211187389913513,12.1725675669728,43.448055
"Merluccius merluccius","pelagic",NA,505.976,171060,"TL",0.9971953,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22648923733255,-0.00280864054079284,12.0497696511348,43.448055
"Merluccius merluccius","pelagic",NA,520.694,234670,"TL",0.8947155,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.25516253715259,-0.111249488335887,12.3659355509166,43.448055
"Merluccius merluccius","pelagic",NA,510.724,171060,"TL",0.8909245,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23582932687092,-0.11549559135305,12.0497696511348,43.448055
"Merluccius merluccius","pelagic",NA,510.249,149570,"TL",0.9120289,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23489884186442,-0.0920836008133874,11.9155197896534,43.448055
"Merluccius merluccius","pelagic",NA,497.905,63610,"TL",0.9089864,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.21040929577486,-0.0954251464127322,11.0605259696729,43.448055
"Merluccius merluccius","pelagic",NA,491.259,58453,"TL",0.917263,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.19697148362634,-0.0863610430480509,10.9759782915027,43.448055
"Merluccius merluccius","pelagic",NA,481.289,99714,"TL",0.8230197,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.17646792127955,-0.194775141775023,11.5100613673556,43.448055
"Merluccius merluccius","pelagic",NA,475.592,131519,"TL",0.7898412,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16456034381729,-0.23592336638505,11.7869066068548,43.448055
"Merluccius merluccius","pelagic",NA,451.379,32665,"TL",0.8380285,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11230734136949,-0.176703169531826,10.3940594472749,43.448055
"Merluccius merluccius","pelagic",NA,468.471,97994,"TL",0.8606796,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.14947420008278,-0.150032969245798,11.4926615312886,43.448055
"Merluccius merluccius","pelagic",NA,441.41,57593,"TL",0.9427802,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.08997414875405,-0.0589221094134953,10.9611563115211,43.448055
"Merluccius merluccius","pelagic",NA,516.421,156447,"TL",1.0130477,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24692232429591,0.0129633120157959,11.9604725734578,43.448055
"Merluccius merluccius","pelagic",NA,515.946,156447,"TL",1.025107,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24600210884246,0.0247969973859916,11.9604725734578,43.448055
"Merluccius merluccius","pelagic",NA,510.724,171060,"TL",1.0198189,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23582932687092,0.0196250625128787,12.0497696511348,43.448055
"Merluccius merluccius","pelagic",NA,507.4,141834,"TL",1.0258417,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.22929964716518,0.0255134463458575,11.8624126386689,43.448055
"Merluccius merluccius","pelagic",NA,500.279,299140,"TL",1.0348711,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.21516594279808,0.0342768778986483,12.6086669702133,43.448055
"Merluccius merluccius","pelagic",NA,496.481,115186,"TL",1.0250636,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20754521487787,0.0247546594459133,11.6543034920811,43.448055
"Merluccius merluccius","pelagic",NA,515.471,164183,"TL",1.0492265,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24508104581251,0.0480532260305453,12.0087369383629,43.448055
"Merluccius merluccius","pelagic",NA,508.35,141834,"TL",1.0552408,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23117018672117,0.0537689873292704,11.8624126386689,43.448055
"Merluccius merluccius","pelagic",NA,511.673,171060,"TL",1.0627859,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.23768574912675,0.0608936679732127,12.0497696511348,43.448055
"Merluccius merluccius","pelagic",NA,511.198,171060,"TL",1.0733376,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.2367569906926,0.0707730460355857,12.0497696511348,43.448055
"Merluccius merluccius","pelagic",NA,516.421,156447,"TL",1.0756105,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.24692232429591,0.0728884073582307,11.9604725734578,43.448055
"Merluccius merluccius","pelagic",NA,501.229,114327,"TL",1.0785918,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.2170630824813,0.0756563014444736,11.6468180423597,43.448055
"Merluccius merluccius","pelagic",NA,496.481,115186,"TL",1.0898877,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20754521487787,0.0860746634104168,11.6543034920811,43.448055
"Merluccius merluccius","pelagic",NA,496.481,115186,"TL",1.0748124,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20754521487787,0.0721461347227931,11.6543034920811,43.448055
"Merluccius merluccius","pelagic",NA,496.006,115186,"TL",1.052952,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.20658802342596,0.0515976480672703,11.6543034920811,43.448055
"Merluccius merluccius","pelagic",NA,476.067,131519,"TL",1.0491388,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.1655586006287,0.0479696371530022,11.7869066068548,43.448055
"Merluccius merluccius","pelagic",NA,486.036,96275,"TL",1.0830806,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.18628269523122,0.0798093881489606,11.4749639586831,43.448055
"Merluccius merluccius","pelagic",NA,481.289,99714,"TL",1.115482,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.17646792127955,0.109286598498493,11.5100613673556,43.448055
"Merluccius merluccius","pelagic",NA,476.541,131519,"TL",1.1207478,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16655376346403,0.113996141080261,11.7869066068548,43.448055
"Merluccius merluccius","pelagic",NA,486.511,96275,"TL",1.0114736,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.18725951185349,0.0114082774333506,11.4749639586831,43.448055
"Merluccius merluccius","pelagic",NA,470.844,79083,"TL",1.0016397,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.15452682896313,0.00163835715965805,11.2782532128321,43.448055
"Merluccius merluccius","pelagic",NA,474.642,131519,"TL",0.9775274,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16256083566138,-0.0227289568249315,11.7869066068548,43.448055
"Merluccius merluccius","pelagic",NA,450.905,32665,"TL",0.9691832,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.1112566742988,-0.0313016240736152,10.3940594472749,43.448055
"Merluccius merluccius","pelagic",NA,451.379,32665,"TL",0.9933049,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11230734136949,-0.0067176127215495,10.3940594472749,43.448055
"Merluccius merluccius","pelagic",NA,477.016,131519,"TL",1.0679851,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.16755003330273,0.0657737891298213,11.7869066068548,43.448055
"Merluccius merluccius","pelagic",NA,471.794,79083,"TL",1.0672197,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.15654244963964,0.0650568555290874,11.2782532128321,43.448055
"Merluccius merluccius","pelagic",NA,453.277,113467,"TL",1.0656709,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11650341763461,0.063604553875899,11.6392673247293,43.448055
"Merluccius merluccius","pelagic",NA,451.379,32665,"TL",1.0536064,"",NA,"Off the coast of Galicia, Spain","1999 - 2004","35 eggs per female",FALSE,FALSE,43.448055,-9.098964,"mehault_s_2010_f104_111.pdf",6.11230734136949,0.0522189458400265,10.3940594472749,43.448055
