"Species","spawningMode","FemaleMass_g","FemaleSize_mm","sizeType","Fecundity_nOfEggs_per_female","typeOfWork_Fecundity","timeToFecundityMeasurement_months","Location","Date","sampleSize","Fertilized","Live","Latitude","Longitude","ReferencePdf","lnFemaleSize","lnFecundity","absLatitude"
"Hoplostethus atlanticus","pelagic",NA,362.61,"SL",34988,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.89332787653947,10.4627604245397,41.355563
"Hoplostethus atlanticus","pelagic",NA,367.7,"SL",29708,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.90726738830723,10.2991716487892,41.355563
"Hoplostethus atlanticus","pelagic",NA,370.61,"SL",29190,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.91515029675759,10.2815814638482,41.355563
"Hoplostethus atlanticus","pelagic",NA,374.72,"SL",26733,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.92617908040935,10.1936540362808,41.355563
"Hoplostethus atlanticus","pelagic",NA,375.7,"SL",24440,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.92879095257992,10.1039764132855,41.355563
"Hoplostethus atlanticus","pelagic",NA,367.95,"SL",26352,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.90794705937261,10.1792994524174,41.355563
"Hoplostethus atlanticus","pelagic",NA,368.21,"SL",22290,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.90865342758281,10.0118934263799,41.355563
"Hoplostethus atlanticus","pelagic",NA,368.21,"SL",21053,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.90865342758281,9.95479834677056,41.355563
"Hoplostethus atlanticus","pelagic",NA,368.22,"SL",16989,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.90868058562906,9.74032135478191,41.355563
"Hoplostethus atlanticus","pelagic",NA,364.34,"SL",20331,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.89808749760268,9.91990209380422,41.355563
"Hoplostethus atlanticus","pelagic",NA,361.18,"SL",25089,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.8893764490242,10.1301847820496,41.355563
"Hoplostethus atlanticus","pelagic",NA,351,"SL",36179,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.86078622346587,10.4962341189874,41.355563
"Hoplostethus atlanticus","pelagic",NA,351,"SL",34412,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.86078622346587,10.4461606197412,41.355563
"Hoplostethus atlanticus","pelagic",NA,351.03,"SL",25932,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.86087168989898,10.1632330062949,41.355563
"Hoplostethus atlanticus","pelagic",NA,351.05,"SL",17628,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.86092866346326,9.77724382596188,41.355563
"Hoplostethus atlanticus","pelagic",NA,345.69,"SL",30151,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.84554241969403,10.3139733691012,41.355563
"Hoplostethus atlanticus","pelagic",NA,340.61,"SL",34194,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.83073812775062,10.4398054690631,41.355563
"Hoplostethus atlanticus","pelagic",NA,340.62,"SL",26774,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.83076748641069,10.1951865463458,41.355563
"Hoplostethus atlanticus","pelagic",NA,340.63,"SL",23594,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.83079684420886,10.0687477214018,41.355563
"Hoplostethus atlanticus","pelagic",NA,337.97,"SL",22523,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.8229571341474,10.0222922883014,41.355563
"Hoplostethus atlanticus","pelagic",NA,340.89,"SL",17764,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.83155984459803,9.78492921641199,41.355563
"Hoplostethus atlanticus","pelagic",NA,331.46,"SL",15607,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.8035071386954,9.65547481054255,41.355563
"Hoplostethus atlanticus","pelagic",NA,331.48,"SL",9776,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.80356747598084,9.18768568141138,41.355563
"Hoplostethus atlanticus","pelagic",NA,331.18,"SL",30093,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.80266203421434,10.3120478655516,41.355563
"Hoplostethus atlanticus","pelagic",NA,331.2,"SL",24969,"Field",NA,"TAS, Australia","1987 May - 1992 July","",FALSE,FALSE,-41.355563,148.524125,"koslow_ja_1995_j47_1063.pdf",5.8027224225111,10.1253903344142,41.355563
"Hoplostethus atlanticus","pelagic",NA,399.88,"SL",59574,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.99116450209898,10.9949745162616,33.931975
"Hoplostethus atlanticus","pelagic",NA,410.19,"SL",51008,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",6.0166204669891,10.8397377621499,33.931975
"Hoplostethus atlanticus","pelagic",NA,390.21,"SL",43549,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.96668505574376,10.6816420199045,33.931975
"Hoplostethus atlanticus","pelagic",NA,369.9,"SL",54755,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.91323269883841,10.9106239677099,33.931975
"Hoplostethus atlanticus","pelagic",NA,369.75,"SL",31940,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.91282710159091,10.371614421769,33.931975
"Hoplostethus atlanticus","pelagic",NA,360.23,"SL",19619,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.88674271633642,9.88425376342083,33.931975
"Hoplostethus atlanticus","pelagic",NA,360.23,"SL",31323,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.88674271633642,10.3521079309582,33.931975
"Hoplostethus atlanticus","pelagic",NA,360.55,"SL",49990,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.88763064336277,10.8195782644076,33.931975
"Hoplostethus atlanticus","pelagic",NA,350.08,"SL",51297,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.85816169979356,10.8453875499167,33.931975
"Hoplostethus atlanticus","pelagic",NA,340.25,"SL",59864,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.82968064153158,10.9998306017602,33.931975
"Hoplostethus atlanticus","pelagic",NA,340.4,"SL",47568,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.83012139669922,10.7699155452379,33.931975
"Hoplostethus atlanticus","pelagic",NA,340.25,"SL",43123,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.82968064153158,10.6718117764466,33.931975
"Hoplostethus atlanticus","pelagic",NA,350.08,"SL",25074,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.85816169979356,10.129586731676,33.931975
"Hoplostethus atlanticus","pelagic",NA,340.25,"SL",29049,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.82968064153158,10.2767393382796,33.931975
"Hoplostethus atlanticus","pelagic",NA,340.09,"SL",17641,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.82921028846414,9.77798101729641,33.931975
"Hoplostethus atlanticus","pelagic",NA,330.57,"SL",43394,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.80081843716779,10.6780764616833,33.931975
"Hoplostethus atlanticus","pelagic",NA,330.57,"SL",41616,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.80081843716779,10.6362399876884,33.931975
"Hoplostethus atlanticus","pelagic",NA,330.57,"SL",37913,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.80081843716779,10.5430493401723,33.931975
"Hoplostethus atlanticus","pelagic",NA,330.73,"SL",36283,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.80130233253487,10.4991045909979,33.931975
"Hoplostethus atlanticus","pelagic",NA,330.73,"SL",34357,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.80130233253487,10.4445610614598,33.931975
"Hoplostethus atlanticus","pelagic",NA,320.26,"SL",24997,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.76913316589433,10.1265110966498,33.931975
"Hoplostethus atlanticus","pelagic",NA,320.26,"SL",22182,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.76913316589433,10.0070364281647,33.931975
"Hoplostethus atlanticus","pelagic",NA,320.26,"SL",19367,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.76913316589433,9.87132586572773,33.931975
"Hoplostethus atlanticus","pelagic",NA,310.43,"SL",28823,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.73795843312334,10.268928958515,33.931975
"Hoplostethus atlanticus","pelagic",NA,310.43,"SL",26749,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.73795843312334,10.1942523684478,33.931975
"Hoplostethus atlanticus","pelagic",NA,310.43,"SL",24675,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.73795843312334,10.1135458643017,33.931975
"Hoplostethus atlanticus","pelagic",NA,310.59,"SL",22009,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.73847371444613,9.99920673959467,33.931975
"Hoplostethus atlanticus","pelagic",NA,310.27,"SL",16823,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.73744288614881,9.73050227671916,33.931975
"Hoplostethus atlanticus","pelagic",NA,300.75,"SL",31169,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.70627935485479,10.3471792901165,33.931975
"Hoplostethus atlanticus","pelagic",NA,300.75,"SL",29687,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.70627935485479,10.2984645185299,33.931975
"Hoplostethus atlanticus","pelagic",NA,300.75,"SL",23465,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.70627935485479,10.0632652282285,33.931975
"Hoplostethus atlanticus","pelagic",NA,300.75,"SL",14132,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.70627935485479,9.55619700847904,33.931975
"Hoplostethus atlanticus","pelagic",NA,290.44,"SL",22697,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.67139701451205,10.0299880361455,33.931975
"Hoplostethus atlanticus","pelagic",NA,290.44,"SL",20772,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.67139701451205,9.94136120496421,33.931975
"Hoplostethus atlanticus","pelagic",NA,280.45,"SL",33635,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.63639545595435,10.4233224704597,33.931975
"Hoplostethus atlanticus","pelagic",NA,280.45,"SL",27264,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.63639545595435,10.213322429629,33.931975
"Hoplostethus atlanticus","pelagic",NA,280.61,"SL",19709,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.63696580495209,9.8888306631925,33.931975
"Hoplostethus atlanticus","pelagic",NA,280.61,"SL",18524,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.63696580495209,9.82682246760064,33.931975
"Hoplostethus atlanticus","pelagic",NA,280.45,"SL",13783,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.63639545595435,9.53119122769444,33.931975
"Hoplostethus atlanticus","pelagic",NA,280.29,"SL",12893,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.63582478147297,9.46443980741084,33.931975
"Hoplostethus atlanticus","pelagic",NA,270.46,"SL",15090,"Field",NA,"NSW, Australia","1988 May - 1989 May","",FALSE,FALSE,-33.931975,151.827513,"koslow_ja_1995_j47_1063.pdf",5.60012421304521,9.62178755176189,33.931975
"Hoplostethus atlanticus","pelagic",NA,440.17,"SL",93849,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.08716101592946,11.4494423866569,38.01606
"Hoplostethus atlanticus","pelagic",NA,439.72,"SL",88781,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.08613816071066,11.3939279421227,38.01606
"Hoplostethus atlanticus","pelagic",NA,416.01,"SL",92856,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.03070929843388,11.4388051850485,38.01606
"Hoplostethus atlanticus","pelagic",NA,430.08,"SL",77415,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.06397123789473,11.2569358392509,38.01606
"Hoplostethus atlanticus","pelagic",NA,420.22,"SL",78119,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.0407783836609,11.2659885840894,38.01606
"Hoplostethus atlanticus","pelagic",NA,419.96,"SL",64556,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.04015946864674,11.0752883431557,38.01606
"Hoplostethus atlanticus","pelagic",NA,399.69,"SL",80867,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.99068924664023,11.300561108827,38.01606
"Hoplostethus atlanticus","pelagic",NA,409.94,"SL",66602,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.01601080752598,11.1064898861076,38.01606
"Hoplostethus atlanticus","pelagic",NA,400.07,"SL",68350,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.99163953179727,11.1323968421521,38.01606
"Hoplostethus atlanticus","pelagic",NA,420.64,"SL",22980,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.04177736098157,10.0423795514027,38.01606
"Hoplostethus atlanticus","pelagic",NA,406.98,"SL",20092,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.00876404418604,9.90807700486994,38.01606
"Hoplostethus atlanticus","pelagic",NA,413.77,"SL",30403,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.02531026389159,10.3222965667359,38.01606
"Hoplostethus atlanticus","pelagic",NA,405.97,"SL",30818,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.006279265246,10.3358542138418,38.01606
"Hoplostethus atlanticus","pelagic",NA,400.14,"SL",20064,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.99181448587227,9.90668244343265,38.01606
"Hoplostethus atlanticus","pelagic",NA,399.98,"SL",21554,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.99141454585794,9.97831669315678,38.01606
"Hoplostethus atlanticus","pelagic",NA,410.17,"SL",51700,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.01657170790771,10.8532130604965,38.01606
"Hoplostethus atlanticus","pelagic",NA,411.14,"SL",47084,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.01893378909753,10.7596885195324,38.01606
"Hoplostethus atlanticus","pelagic",NA,410.02,"SL",48569,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.01620593899643,10.790740746287,38.01606
"Hoplostethus atlanticus","pelagic",NA,407.79,"SL",48858,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.01075233601527,10.7966734106952,38.01606
"Hoplostethus atlanticus","pelagic",NA,396.96,"SL",54924,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.98383551994349,10.9137056904416,38.01606
"Hoplostethus atlanticus","pelagic",NA,404.02,"SL",40795,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",6.00146438168632,10.6163148038629,38.01606
"Hoplostethus atlanticus","pelagic",NA,401.3,"SL",43020,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.99470927727287,10.6694204028217,38.01606
"Hoplostethus atlanticus","pelagic",NA,390.55,"SL",30755,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.96755600205631,10.3338078616425,38.01606
"Hoplostethus atlanticus","pelagic",NA,390.54,"SL",34332,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.96753039681235,10.4438331428381,38.01606
"Hoplostethus atlanticus","pelagic",NA,390.53,"SL",35226,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.96750479091275,10.4695397252922,38.01606
"Hoplostethus atlanticus","pelagic",NA,390.14,"SL",50127,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.96650564906679,10.8223150640623,38.01606
"Hoplostethus atlanticus","pelagic",NA,390.29,"SL",53258,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.9668900525414,10.8829033070293,38.01606
"Hoplostethus atlanticus","pelagic",NA,390.27,"SL",57579,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.96683880728158,10.960913196874,38.01606
"Hoplostethus atlanticus","pelagic",NA,390.25,"SL",61305,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.96678755939554,11.0236166846665,38.01606
"Hoplostethus atlanticus","pelagic",NA,369.82,"SL",78062,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.91301640077884,11.2652586617233,38.01606
"Hoplostethus atlanticus","pelagic",NA,370.05,"SL",62862,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.91363813164348,11.048697126581,38.01606
"Hoplostethus atlanticus","pelagic",NA,379.15,"SL",55298,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.93793190514694,10.9204920204911,38.01606
"Hoplostethus atlanticus","pelagic",NA,369.76,"SL",56899,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.91285414652607,10.9490330452675,38.01606
"Hoplostethus atlanticus","pelagic",NA,369.93,"SL",55111,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.91331379855055,10.9171046122398,38.01606
"Hoplostethus atlanticus","pelagic",NA,373.28,"SL",52592,"Field",NA,"SA, Australia","1988 May - 1989 June","",FALSE,FALSE,-38.01606,140.157475,"koslow_ja_1995_j47_1063.pdf",5.92232880827312,10.870319295904,38.01606
